"date","count","reporting"
2020-02-14,0,"French Guiana"
2020-02-15,0,"French Guiana"
2020-02-16,0,"French Guiana"
2020-02-17,0,"French Guiana"
2020-02-18,0,"French Guiana"
2020-02-19,0,"French Guiana"
2020-02-20,0,"French Guiana"
2020-02-21,0,"French Guiana"
2020-02-22,0,"French Guiana"
2020-02-23,0,"French Guiana"
2020-02-24,0,"French Guiana"
2020-02-25,0,"French Guiana"
2020-02-26,0,"French Guiana"
2020-02-27,0,"French Guiana"
2020-02-28,0,"French Guiana"
2020-02-29,0,"French Guiana"
2020-03-01,0,"French Guiana"
2020-03-02,0,"French Guiana"
2020-03-03,0,"French Guiana"
2020-03-04,0,"French Guiana"
2020-03-05,0,"French Guiana"
2020-03-06,0,"French Guiana"
2020-03-07,5,"French Guiana"
2020-03-08,5,"French Guiana"
2020-03-09,5,"French Guiana"
2020-03-10,5,"French Guiana"
2020-03-11,5,"French Guiana"
2020-03-12,5,"French Guiana"
2020-03-13,5,"French Guiana"
2020-03-14,5,"French Guiana"
2020-03-15,7,"French Guiana"
2020-03-16,11,"French Guiana"
2020-03-17,11,"French Guiana"
2020-03-18,11,"French Guiana"
2020-03-19,11,"French Guiana"
2020-01-22,0,"French Polynesia"
2020-01-23,0,"French Polynesia"
2020-01-24,0,"French Polynesia"
2020-01-25,0,"French Polynesia"
2020-01-26,0,"French Polynesia"
2020-01-27,0,"French Polynesia"
2020-01-28,0,"French Polynesia"
2020-01-29,0,"French Polynesia"
2020-01-30,0,"French Polynesia"
2020-01-31,0,"French Polynesia"
2020-02-01,0,"French Polynesia"
2020-02-02,0,"French Polynesia"
2020-02-03,0,"French Polynesia"
2020-02-04,0,"French Polynesia"
2020-02-05,0,"French Polynesia"
2020-02-06,0,"French Polynesia"
2020-02-07,0,"French Polynesia"
2020-02-08,0,"French Polynesia"
2020-02-09,0,"French Polynesia"
2020-02-10,0,"French Polynesia"
2020-02-11,0,"French Polynesia"
2020-02-12,0,"French Polynesia"
2020-02-13,0,"French Polynesia"
2020-02-14,0,"French Polynesia"
2020-02-15,0,"French Polynesia"
2020-02-16,0,"French Polynesia"
2020-02-17,0,"French Polynesia"
2020-02-18,0,"French Polynesia"
2020-02-19,0,"French Polynesia"
2020-02-20,0,"French Polynesia"
2020-02-21,0,"French Polynesia"
2020-02-22,0,"French Polynesia"
2020-02-23,0,"French Polynesia"
2020-02-24,0,"French Polynesia"
2020-02-25,0,"French Polynesia"
2020-02-26,0,"French Polynesia"
2020-02-27,0,"French Polynesia"
2020-02-28,0,"French Polynesia"
2020-02-29,0,"French Polynesia"
2020-03-01,0,"French Polynesia"
2020-03-02,0,"French Polynesia"
2020-03-03,0,"French Polynesia"
2020-03-04,0,"French Polynesia"
2020-03-05,0,"French Polynesia"
2020-03-06,0,"French Polynesia"
2020-03-07,0,"French Polynesia"
2020-03-08,0,"French Polynesia"
2020-03-09,0,"French Polynesia"
2020-03-10,0,"French Polynesia"
2020-03-11,0,"French Polynesia"
2020-03-12,0,"French Polynesia"
2020-03-13,3,"French Polynesia"
2020-03-14,3,"French Polynesia"
2020-03-15,3,"French Polynesia"
2020-03-16,3,"French Polynesia"
2020-03-17,3,"French Polynesia"
2020-03-18,3,"French Polynesia"
2020-03-19,6,"French Polynesia"
2020-01-22,0,"Guadeloupe"
2020-01-23,0,"Guadeloupe"
2020-01-24,0,"Guadeloupe"
2020-01-25,0,"Guadeloupe"
2020-01-26,0,"Guadeloupe"
2020-01-27,0,"Guadeloupe"
2020-01-28,0,"Guadeloupe"
2020-01-29,0,"Guadeloupe"
2020-01-30,0,"Guadeloupe"
2020-01-31,0,"Guadeloupe"
2020-02-01,0,"Guadeloupe"
2020-02-02,0,"Guadeloupe"
2020-02-03,0,"Guadeloupe"
2020-02-04,0,"Guadeloupe"
2020-02-05,0,"Guadeloupe"
2020-02-06,0,"Guadeloupe"
2020-02-07,0,"Guadeloupe"
2020-02-08,0,"Guadeloupe"
2020-02-09,0,"Guadeloupe"
2020-02-10,0,"Guadeloupe"
2020-02-11,0,"Guadeloupe"
2020-02-12,0,"Guadeloupe"
2020-02-13,0,"Guadeloupe"
2020-02-14,0,"Guadeloupe"
2020-02-15,0,"Guadeloupe"
2020-02-16,0,"Guadeloupe"
2020-02-17,0,"Guadeloupe"
2020-02-18,0,"Guadeloupe"
2020-02-19,0,"Guadeloupe"
2020-02-20,0,"Guadeloupe"
2020-02-21,0,"Guadeloupe"
2020-02-22,0,"Guadeloupe"
2020-02-23,0,"Guadeloupe"
2020-02-24,0,"Guadeloupe"
2020-02-25,0,"Guadeloupe"
2020-02-26,0,"Guadeloupe"
2020-02-27,0,"Guadeloupe"
2020-02-28,0,"Guadeloupe"
2020-02-29,0,"Guadeloupe"
2020-03-01,0,"Guadeloupe"
2020-03-02,0,"Guadeloupe"
2020-03-03,0,"Guadeloupe"
2020-03-04,0,"Guadeloupe"
2020-03-05,0,"Guadeloupe"
2020-03-06,0,"Guadeloupe"
2020-03-07,0,"Guadeloupe"
2020-03-08,0,"Guadeloupe"
2020-03-09,0,"Guadeloupe"
2020-03-10,0,"Guadeloupe"
2020-03-11,0,"Guadeloupe"
2020-03-12,0,"Guadeloupe"
2020-03-13,1,"Guadeloupe"
2020-03-14,1,"Guadeloupe"
2020-03-15,3,"Guadeloupe"
2020-03-16,6,"Guadeloupe"
2020-03-17,18,"Guadeloupe"
2020-03-18,27,"Guadeloupe"
2020-03-19,33,"Guadeloupe"
2020-01-22,0,"Mayotte"
2020-01-23,0,"Mayotte"
2020-01-24,0,"Mayotte"
2020-01-25,0,"Mayotte"
2020-01-26,0,"Mayotte"
2020-01-27,0,"Mayotte"
2020-01-28,0,"Mayotte"
2020-01-29,0,"Mayotte"
2020-01-30,0,"Mayotte"
2020-01-31,0,"Mayotte"
2020-02-01,0,"Mayotte"
2020-02-02,0,"Mayotte"
2020-02-03,0,"Mayotte"
2020-02-04,0,"Mayotte"
2020-02-05,0,"Mayotte"
2020-02-06,0,"Mayotte"
2020-02-07,0,"Mayotte"
2020-02-08,0,"Mayotte"
2020-02-09,0,"Mayotte"
2020-02-10,0,"Mayotte"
2020-02-11,0,"Mayotte"
2020-02-12,0,"Mayotte"
2020-02-13,0,"Mayotte"
2020-02-14,0,"Mayotte"
2020-02-15,0,"Mayotte"
2020-02-16,0,"Mayotte"
2020-02-17,0,"Mayotte"
2020-02-18,0,"Mayotte"
2020-02-19,0,"Mayotte"
2020-02-20,0,"Mayotte"
2020-02-21,0,"Mayotte"
2020-02-22,0,"Mayotte"
2020-02-23,0,"Mayotte"
2020-02-24,0,"Mayotte"
2020-02-25,0,"Mayotte"
2020-02-26,0,"Mayotte"
2020-02-27,0,"Mayotte"
2020-02-28,0,"Mayotte"
2020-02-29,0,"Mayotte"
2020-03-01,0,"Mayotte"
2020-03-02,0,"Mayotte"
2020-03-03,0,"Mayotte"
2020-03-04,0,"Mayotte"
2020-03-05,0,"Mayotte"
2020-03-06,0,"Mayotte"
2020-03-07,0,"Mayotte"
2020-03-08,0,"Mayotte"
2020-03-09,0,"Mayotte"
2020-03-10,0,"Mayotte"
2020-03-11,0,"Mayotte"
2020-03-12,0,"Mayotte"
2020-03-13,0,"Mayotte"
2020-03-14,0,"Mayotte"
2020-03-15,1,"Mayotte"
2020-03-16,1,"Mayotte"
2020-03-17,1,"Mayotte"
2020-03-18,3,"Mayotte"
2020-03-19,3,"Mayotte"
2020-01-22,0,"New Caledonia"
2020-01-23,0,"New Caledonia"
2020-01-24,0,"New Caledonia"
2020-01-25,0,"New Caledonia"
2020-01-26,0,"New Caledonia"
2020-01-27,0,"New Caledonia"
2020-01-28,0,"New Caledonia"
2020-01-29,0,"New Caledonia"
2020-01-30,0,"New Caledonia"
2020-01-31,0,"New Caledonia"
2020-02-01,0,"New Caledonia"
2020-02-02,0,"New Caledonia"
2020-02-03,0,"New Caledonia"
2020-02-04,0,"New Caledonia"
2020-02-05,0,"New Caledonia"
2020-02-06,0,"New Caledonia"
2020-02-07,0,"New Caledonia"
2020-02-08,0,"New Caledonia"
2020-02-09,0,"New Caledonia"
2020-02-10,0,"New Caledonia"
2020-02-11,0,"New Caledonia"
2020-02-12,0,"New Caledonia"
2020-02-13,0,"New Caledonia"
2020-02-14,0,"New Caledonia"
2020-02-15,0,"New Caledonia"
2020-02-16,0,"New Caledonia"
2020-02-17,0,"New Caledonia"
2020-02-18,0,"New Caledonia"
2020-02-19,0,"New Caledonia"
2020-02-20,0,"New Caledonia"
2020-02-21,0,"New Caledonia"
2020-02-22,0,"New Caledonia"
2020-02-23,0,"New Caledonia"
2020-02-24,0,"New Caledonia"
2020-02-25,0,"New Caledonia"
2020-02-26,0,"New Caledonia"
2020-02-27,0,"New Caledonia"
2020-02-28,0,"New Caledonia"
2020-02-29,0,"New Caledonia"
2020-03-01,0,"New Caledonia"
2020-03-02,0,"New Caledonia"
2020-03-03,0,"New Caledonia"
2020-03-04,0,"New Caledonia"
2020-03-05,0,"New Caledonia"
2020-03-06,0,"New Caledonia"
2020-03-07,0,"New Caledonia"
2020-03-08,0,"New Caledonia"
2020-03-09,0,"New Caledonia"
2020-03-10,0,"New Caledonia"
2020-03-11,0,"New Caledonia"
2020-03-12,0,"New Caledonia"
2020-03-13,0,"New Caledonia"
2020-03-14,0,"New Caledonia"
2020-03-15,0,"New Caledonia"
2020-03-16,0,"New Caledonia"
2020-03-17,0,"New Caledonia"
2020-03-18,0,"New Caledonia"
2020-03-19,2,"New Caledonia"
2020-01-22,0,"Reunion"
2020-01-23,0,"Reunion"
2020-01-24,0,"Reunion"
2020-01-25,0,"Reunion"
2020-01-26,0,"Reunion"
2020-01-27,0,"Reunion"
2020-01-28,0,"Reunion"
2020-01-29,0,"Reunion"
2020-01-30,0,"Reunion"
2020-01-31,0,"Reunion"
2020-02-01,0,"Reunion"
2020-02-02,0,"Reunion"
2020-02-03,0,"Reunion"
2020-02-04,0,"Reunion"
2020-02-05,0,"Reunion"
2020-02-06,0,"Reunion"
2020-02-07,0,"Reunion"
2020-02-08,0,"Reunion"
2020-02-09,0,"Reunion"
2020-02-10,0,"Reunion"
2020-02-11,0,"Reunion"
2020-02-12,0,"Reunion"
2020-02-13,0,"Reunion"
2020-02-14,0,"Reunion"
2020-02-15,0,"Reunion"
2020-02-16,0,"Reunion"
2020-02-17,0,"Reunion"
2020-02-18,0,"Reunion"
2020-02-19,0,"Reunion"
2020-02-20,0,"Reunion"
2020-02-21,0,"Reunion"
2020-02-22,0,"Reunion"
2020-02-23,0,"Reunion"
2020-02-24,0,"Reunion"
2020-02-25,0,"Reunion"
2020-02-26,0,"Reunion"
2020-02-27,0,"Reunion"
2020-02-28,0,"Reunion"
2020-02-29,0,"Reunion"
2020-03-01,0,"Reunion"
2020-03-02,0,"Reunion"
2020-03-03,0,"Reunion"
2020-03-04,0,"Reunion"
2020-03-05,0,"Reunion"
2020-03-06,0,"Reunion"
2020-03-07,0,"Reunion"
2020-03-08,0,"Reunion"
2020-03-09,0,"Reunion"
2020-03-10,0,"Reunion"
2020-03-11,1,"Reunion"
2020-03-12,1,"Reunion"
2020-03-13,5,"Reunion"
2020-03-14,6,"Reunion"
2020-03-15,7,"Reunion"
2020-03-16,9,"Reunion"
2020-03-17,9,"Reunion"
2020-03-18,12,"Reunion"
2020-03-19,14,"Reunion"
2020-01-22,0,"Saint Barthelemy"
2020-01-23,0,"Saint Barthelemy"
2020-01-24,0,"Saint Barthelemy"
2020-01-25,0,"Saint Barthelemy"
2020-01-26,0,"Saint Barthelemy"
2020-01-27,0,"Saint Barthelemy"
2020-01-28,0,"Saint Barthelemy"
2020-01-29,0,"Saint Barthelemy"
2020-01-30,0,"Saint Barthelemy"
2020-01-31,0,"Saint Barthelemy"
2020-02-01,0,"Saint Barthelemy"
2020-02-02,0,"Saint Barthelemy"
2020-02-03,0,"Saint Barthelemy"
2020-02-04,0,"Saint Barthelemy"
2020-02-05,0,"Saint Barthelemy"
2020-02-06,0,"Saint Barthelemy"
2020-02-07,0,"Saint Barthelemy"
2020-02-08,0,"Saint Barthelemy"
2020-02-09,0,"Saint Barthelemy"
2020-02-10,0,"Saint Barthelemy"
2020-02-11,0,"Saint Barthelemy"
2020-02-12,0,"Saint Barthelemy"
2020-02-13,0,"Saint Barthelemy"
2020-02-14,0,"Saint Barthelemy"
2020-02-15,0,"Saint Barthelemy"
2020-02-16,0,"Saint Barthelemy"
2020-02-17,0,"Saint Barthelemy"
2020-02-18,0,"Saint Barthelemy"
2020-02-19,0,"Saint Barthelemy"
2020-02-20,0,"Saint Barthelemy"
2020-02-21,0,"Saint Barthelemy"
2020-02-22,0,"Saint Barthelemy"
2020-02-23,0,"Saint Barthelemy"
2020-02-24,0,"Saint Barthelemy"
2020-02-25,0,"Saint Barthelemy"
2020-02-26,0,"Saint Barthelemy"
2020-02-27,0,"Saint Barthelemy"
2020-02-28,0,"Saint Barthelemy"
2020-02-29,0,"Saint Barthelemy"
2020-03-01,0,"Saint Barthelemy"
2020-03-02,0,"Saint Barthelemy"
2020-03-03,0,"Saint Barthelemy"
2020-03-04,3,"Saint Barthelemy"
2020-03-05,3,"Saint Barthelemy"
2020-03-06,3,"Saint Barthelemy"
2020-03-07,3,"Saint Barthelemy"
2020-03-08,3,"Saint Barthelemy"
2020-03-09,1,"Saint Barthelemy"
2020-03-10,1,"Saint Barthelemy"
2020-03-11,1,"Saint Barthelemy"
2020-03-12,1,"Saint Barthelemy"
2020-03-13,1,"Saint Barthelemy"
2020-03-14,1,"Saint Barthelemy"
2020-03-15,1,"Saint Barthelemy"
2020-03-16,3,"Saint Barthelemy"
2020-03-17,3,"Saint Barthelemy"
2020-03-18,3,"Saint Barthelemy"
2020-03-19,3,"Saint Barthelemy"
2020-01-22,0,"St Martin"
2020-01-23,0,"St Martin"
2020-01-24,0,"St Martin"
2020-01-25,0,"St Martin"
2020-01-26,0,"St Martin"
2020-01-27,0,"St Martin"
2020-01-28,0,"St Martin"
2020-01-29,0,"St Martin"
2020-01-30,0,"St Martin"
2020-01-31,0,"St Martin"
2020-02-01,0,"St Martin"
2020-02-02,0,"St Martin"
2020-02-03,0,"St Martin"
2020-02-04,0,"St Martin"
2020-02-05,0,"St Martin"
2020-02-06,0,"St Martin"
2020-02-07,0,"St Martin"
2020-02-08,0,"St Martin"
2020-02-09,0,"St Martin"
2020-02-10,0,"St Martin"
2020-02-11,0,"St Martin"
2020-02-12,0,"St Martin"
2020-02-13,0,"St Martin"
2020-02-14,0,"St Martin"
2020-02-15,0,"St Martin"
2020-02-16,0,"St Martin"
2020-02-17,0,"St Martin"
2020-02-18,0,"St Martin"
2020-02-19,0,"St Martin"
2020-02-20,0,"St Martin"
2020-02-21,0,"St Martin"
2020-02-22,0,"St Martin"
2020-02-23,0,"St Martin"
2020-02-24,0,"St Martin"
2020-02-25,0,"St Martin"
2020-02-26,0,"St Martin"
2020-02-27,0,"St Martin"
2020-02-28,0,"St Martin"
2020-02-29,0,"St Martin"
2020-03-01,0,"St Martin"
2020-03-02,0,"St Martin"
2020-03-03,0,"St Martin"
2020-03-04,0,"St Martin"
2020-03-05,0,"St Martin"
2020-03-06,0,"St Martin"
2020-03-07,0,"St Martin"
2020-03-08,0,"St Martin"
2020-03-09,2,"St Martin"
2020-03-10,2,"St Martin"
2020-03-11,2,"St Martin"
2020-03-12,2,"St Martin"
2020-03-13,2,"St Martin"
2020-03-14,2,"St Martin"
2020-03-15,2,"St Martin"
2020-03-16,2,"St Martin"
2020-03-17,2,"St Martin"
2020-03-18,3,"St Martin"
2020-03-19,4,"St Martin"
